Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real,,,,,,,,
2010,5,201005,Brisbane,Hamilton Island,Brisbane - Hamilton Island,158,224.5,,,,,,,,
2010,5,201005,Brisbane,Mackay,Brisbane - Mackay,169,240,,,,,,,,
2010,5,201005,Brisbane,Melbourne,Brisbane - Melbourne,116,164.8,,,,,,,,
2010,5,201005,Brisbane,Mount Isa,Brisbane - Mount Isa,582,826.8,,,,,,,,
2010,5,201005,Brisbane,Perth,Brisbane - Perth,494,701.8,,,,,,,,
2010,5,201005,Brisbane,Proserpine,Brisbane - Proserpine,149,211.6,,,,,,,,
2010,5,201005,Brisbane,Rockhampton,Brisbane - Rockhampton,38,54,,,,,,,,
2010,5,201005,Brisbane,Sydney,Brisbane - Sydney,128,181.8,,,,,,,,
2010,5,201005,Brisbane,Townsville,Brisbane - Townsville,188,267.1,,,,,,,,
2010,5,201005,Brisbane,Newcastle,Brisbane - Newcastle,108,153.4,,,,,,,,
2010,5,201005,Broome,Perth,Broome - Perth,378,537,,,,,,,,
2010,5,201005,Bundaberg,Brisbane,Bundaberg - Brisbane,210,298.3,,,,,,,,
2010,5,201005,Cairns,Melbourne,Cairns - Melbourne,480,681.8,,,,,,,,
2010,5,201005,Cairns,Sydney,Cairns - Sydney,354,502.9,,,,,,,,
2010,5,201005,Cairns,Townsville,Cairns - Townsville,118,167.6,,,,,,,,
2010,5,201005,Canberra,Melbourne,Canberra - Melbourne,76,108,,,,,,,,
2010,5,201005,Canberra,Sydney,Canberra - Sydney,154,218.8,,,,,,,,
2010,5,201005,Coffs Harbour,Sydney,Coffs Harbour - Sydney,210,298.3,,,,,,,,
2010,5,201005,Darwin,Melbourne,Darwin - Melbourne,389,552.6,,,,,,,,
2010,5,201005,Darwin,Perth,Darwin - Perth,448,636.5,,,,,,,,
2010,5,201005,Darwin,Sydney,Darwin - Sydney,419,595.2,,,,,,,,
2010,5,201005,Devonport,Melbourne,Devonport - Melbourne,198,281.3,,,,,,,,
2010,5,201005,Dubbo,Sydney,Dubbo - Sydney,248,352.3,,,,,,,,
2010,5,201005,Geraldton,Perth,Geraldton - Perth,313,444.9,,,,,,,,
2010,5,201005,Gold Coast,Sydney,Gold Coast - Sydney,56,79.6,,,,,,,,
2010,5,201005,Hamilton Island,Sydney,Hamilton Island - Sydney,318,451.8,,,,,,,,
2010,5,201005,Hervey Bay,Sydney,Hervey Bay - Sydney,250,355.2,,,,,,,,
2010,5,201005,Hobart,Melbourne,Hobart - Melbourne,76,108,,,,,,,,
2010,5,201005,Hobart,Sydney,Hobart - Sydney,198,281.3,,,,,,,,
2010,5,201005,Kalgoorlie,Perth,Kalgoorlie - Perth,257,365.6,,,,,,,,
2010,5,201005,Karratha,Perth,Karratha - Perth,318,451.9,,,,,,,,
2010,5,201005,Launceston,Melbourne,Launceston - Melbourne,73,103.7,,,,,,,,
2010,5,201005,Launceston,Sydney,Launceston - Sydney,230,326.6,,,,,,,,
2010,5,201005,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,146,207.4,,,,,,,,
2010,5,201005,Sunshine Coast,Sydney,Sunshine Coast - Sydney,158,224.5,,,,,,,,
2010,5,201005,Melbourne,Gold Coast,Melbourne - Gold Coast,156,221.6,,,,,,,,
2010,5,201005,Melbourne,Mildura,Melbourne - Mildura,198,281.3,,,,,,,,
2010,5,201005,Melbourne,Perth,Melbourne - Perth,126,179,,,,,,,,
2010,5,201005,Melbourne,Sydney,Melbourne - Sydney,56,79.6,,,,,,,,
2010,5,201005,Melbourne,Newcastle,Melbourne - Newcastle,144,204.6,,,,,,,,
2010,5,201005,Paraburdoo,Perth,Paraburdoo - Perth,409,581.1,,,,,,,,
2010,5,201005,Perth,Newman,Perth - Newman,378,537,,,,,,,,
2010,5,201005,Perth,Port Hedland,Perth - Port Hedland,368,522.8,,,,,,,,
2010,5,201005,Perth,Sydney,Perth - Sydney,328,466,,,,,,,,
2010,5,201005,Port Macquarie,Sydney,Port Macquarie - Sydney,158,224.5,,,,,,,,
2010,5,201005,Sydney,Tamworth,Sydney - Tamworth,190,269.9,,,,,,,,
2010,5,201005,Sydney,Townsville,Sydney - Townsville,279,396.3,,,,,,,,
2010,5,201005,Sydney,Wagga Wagga,Sydney - Wagga Wagga,214,304,,,,,,,,
2010,5,201005,Newcastle,Gold Coast,Newcastle - Gold Coast,169,240,,,,,,,,
2010,6,201006,Adelaide,Alice Springs,Adelaide - Alice Springs,524,744.4,,,,,,,,
2010,6,201006,Adelaide,Brisbane,Adelaide - Brisbane,116,164.8,,,,,,,,
2010,6,201006,Adelaide,Canberra,Adelaide - Canberra,258,366.5,,,,,,,,
2010,6,201006,Adelaide,Darwin,Adelaide - Darwin,558,792.7,,,,,,,,
2010,6,201006,Adelaide,Gold Coast,Adelaide - Gold Coast,146,207.4,,,,,,,,
2010,6,201006,Adelaide,Melbourne,Adelaide - Melbourne,56,79.6,,,,,,,,
2010,6,201006,Adelaide,Perth,Adelaide - Perth,348,494.4,,,,,,,,
2010,6,201006,Adelaide,Port Lincoln,Adelaide - Port Lincoln,178,252.4,,,,,,,,
2010,6,201006,Adelaide,Sydney,Adelaide - Sydney,86,122.2,,,,,,,,
2010,6,201006,Albury,Sydney,Albury - Sydney,170,241.5,,,,,,,,
2010,6,201006,Alice Springs,Darwin,Alice Springs - Darwin,598,849.6,,,,,,,,
2010,6,201006,Alice Springs,Melbourne,Alice Springs - Melbourne,276,392.1,,,,,,,,
2010,6,201006,Alice Springs,Sydney,Alice Springs - Sydney,728,1034.2,,,,,,,,
2010,6,201006,Avalon,Brisbane,Avalon - Brisbane,158,224.5,,,,,,,,
2010,6,201006,Avalon,Sydney,Avalon - Sydney,88,125,,,,,,,,
2010,6,201006,Ayers Rock,Cairns,Ayers Rock - Cairns,748,1062.7,,,,,,,,
2010,6,201006,Ayers Rock,Sydney,Ayers Rock - Sydney,714,1014.4,,,,,,,,
2010,6,201006,Ballina,Sydney,Ballina - Sydney,158,224.5,,,,,,,,
2010,6,201006,Brisbane,Cairns,Brisbane - Cairns,298,423.4,,,,,,,,
2010,6,201006,Brisbane,Canberra,Brisbane - Canberra,235,333.9,,,,,,,,
2010,6,201006,Brisbane,Darwin,Brisbane - Darwin,568,806.9,,,,,,,,
2010,6,201006,Brisbane,Emerald,Brisbane - Emerald,316,448.9,,,,,,,,
2010,6,201006,Brisbane,Gladstone,Brisbane - Gladstone,182,258.6,,,,,,,,
2010,6,201006,Brisbane,Hamilton Island,Brisbane - Hamilton Island,178,252.9,,,,,,,,
2010,6,201006,Brisbane,Mackay,Brisbane - Mackay,148,210.3,,,,,,,,
2010,6,201006,Brisbane,Melbourne,Brisbane - Melbourne,116,164.8,,,,,,,,
2010,6,201006,Brisbane,Mount Isa,Brisbane - Mount Isa,544,772.8,,,,,,,,
2010,6,201006,Brisbane,Perth,Brisbane - Perth,648,920.6,,,,,,,,
2010,6,201006,Brisbane,Proserpine,Brisbane - Proserpine,138,196.1,,,,,,,,
2010,6,201006,Brisbane,Rockhampton,Brisbane - Rockhampton,56,79.6,,,,,,,,
2010,6,201006,Brisbane,Sydney,Brisbane - Sydney,130,184.7,,,,,,,,
2010,6,201006,Brisbane,Townsville,Brisbane - Townsville,228,323.9,,,,,,,,
2010,6,201006,Brisbane,Newcastle,Brisbane - Newcastle,88,125,,,,,,,,
2010,6,201006,Broome,Perth,Broome - Perth,368,522.8,,,,,,,,
2010,6,201006,Bundaberg,Brisbane,Bundaberg - Brisbane,210,298.3,,,,,,,,
2010,6,201006,Cairns,Melbourne,Cairns - Melbourne,498,707.5,,,,,,,,
2010,6,201006,Cairns,Sydney,Cairns - Sydney,408,579.6,,,,,,,,
2010,6,201006,Cairns,Townsville,Cairns - Townsville,118,167.6,,,,,,,,
2010,6,201006,Canberra,Melbourne,Canberra - Melbourne,86,122.2,,,,,,,,
2010,6,201006,Canberra,Sydney,Canberra - Sydney,154,218.8,,,,,,,,
2010,6,201006,Coffs Harbour,Sydney,Coffs Harbour - Sydney,154,218.8,,,,,,,,
2010,6,201006,Darwin,Melbourne,Darwin - Melbourne,458,650.7,,,,,,,,
2010,6,201006,Darwin,Perth,Darwin - Perth,548,778.5,,,,,,,,
2010,6,201006,Darwin,Sydney,Darwin - Sydney,498,707.5,,,,,,,,
2010,6,201006,Devonport,Melbourne,Devonport - Melbourne,239,339.5,,,,,,,,
2010,6,201006,Dubbo,Sydney,Dubbo - Sydney,249,354.3,,,,,,,,
2010,6,201006,Geraldton,Perth,Geraldton - Perth,317,450.3,,,,,,,,
2010,6,201006,Gold Coast,Sydney,Gold Coast - Sydney,106,150.6,,,,,,,,
2010,6,201006,Hamilton Island,Sydney,Hamilton Island - Sydney,278,394.9,,,,,,,,
2010,6,201006,Hervey Bay,Sydney,Hervey Bay - Sydney,264,375.1,,,,,,,,
2010,6,201006,Hobart,Melbourne,Hobart - Melbourne,56,79.6,,,,,,,,
2010,6,201006,Hobart,Sydney,Hobart - Sydney,198,281.3,,,,,,,,
2010,6,201006,Kalgoorlie,Perth,Kalgoorlie - Perth,261,371.1,,,,,,,,
2010,6,201006,Karratha,Perth,Karratha - Perth,322,457.4,,,,,,,,
2010,6,201006,Launceston,Melbourne,Launceston - Melbourne,56,79.6,,,,,,,,
2010,6,201006,Launceston,Sydney,Launceston - Sydney,158,224.5,,,,,,,,
2010,6,201006,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,196,278.5,,,,,,,,
2010,6,201006,Sunshine Coast,Sydney,Sunshine Coast - Sydney,178,252.9,,,,,,,,
2010,6,201006,Melbourne,Gold Coast,Melbourne - Gold Coast,128,181.8,,,,,,,,
2010,6,201006,Melbourne,Mildura,Melbourne - Mildura,124,176.2,,,,,,,,
2010,6,201006,Melbourne,Perth,Melbourne - Perth,486,690.4,,,,,,,,
2010,6,201006,Melbourne,Sydney,Melbourne - Sydney,116,164.8,,,,,,,,
2010,6,201006,Melbourne,Newcastle,Melbourne - Newcastle,150,213.1,,,,,,,,
2010,6,201006,Paraburdoo,Perth,Paraburdoo - Perth,429,609.5,,,,,,,,
2010,6,201006,Perth,Newman,Perth - Newman,350,497.2,,,,,,,,
2010,6,201006,Perth,Port Hedland,Perth - Port Hedland,398,565.4,,,,,,,,
2010,6,201006,Perth,Sydney,Perth - Sydney,379,538.4,,,,,,,,
2010,6,201006,Port Macquarie,Sydney,Port Macquarie - Sydney,158,224.5,,,,,,,,
2010,6,201006,Sydney,Tamworth,Sydney - Tamworth,230,326.8,,,,,,,,
2010,6,201006,Sydney,Townsville,Sydney - Townsville,318,451.8,,,,,,,,
2010,6,201006,Sydney,Wagga Wagga,Sydney - Wagga Wagga,216,307,,,,,,,,
2010,6,201006,Newcastle,Gold Coast,Newcastle - Gold Coast,138,196.1,,,,,,,,
2010,7,201007,Adelaide,Alice Springs,Adelaide - Alice Springs,479,675.6,,,,,,,,
2010,7,201007,Adelaide,Brisbane,Adelaide - Brisbane,136,191.8,,,,,,,,
2010,7,201007,Adelaide,Canberra,Adelaide - Canberra,258,363.9,,,,,,,,
2010,7,201007,Adelaide,Darwin,Adelaide - Darwin,558,787,,,,,,,,
2010,7,201007,Adelaide,Gold Coast,Adelaide - Gold Coast,136,191.8,,,,,,,,
2010,7,201007,Adelaide,Melbourne,Adelaide - Melbourne,78,109.9,,,,,,,,
2010,7,201007,Adelaide,Perth,Adelaide - Perth,308,434.4,,,,,,,,
2010,7,201007,Adelaide,Port Lincoln,Adelaide - Port Lincoln,178,250.6,,,,,,,,
2010,7,201007,Adelaide,Sydney,Adelaide - Sydney,76,107.2,,,,,,,,
2010,7,201007,Albury,Sydney,Albury - Sydney,187,263.2,,,,,,,,
2010,7,201007,Alice Springs,Darwin,Alice Springs - Darwin,867,1222.8,,,,,,,,
2010,7,201007,Alice Springs,Melbourne,Alice Springs - Melbourne,296,417.5,,,,,,,,
2010,7,201007,Alice Springs,Sydney,Alice Springs - Sydney,778,1097.3,,,,,,,,
2010,7,201007,Avalon,Brisbane,Avalon - Brisbane,178,251,,,,,,,,
2010,7,201007,Avalon,Sydney,Avalon - Sydney,118,166.4,,,,,,,,
2010,7,201007,Ayers Rock,Cairns,Ayers Rock - Cairns,748,1055,,,,,,,,
2010,7,201007,Ayers Rock,Sydney,Ayers Rock - Sydney,794,1119.8,,,,,,,,
2010,7,201007,Ballina,Sydney,Ballina - Sydney,128,180.5,,,,,,,,
2010,7,201007,Brisbane,Cairns,Brisbane - Cairns,250,352.6,,,,,,,,
2010,7,201007,Brisbane,Canberra,Brisbane - Canberra,218,307.5,,,,,,,,
2010,7,201007,Brisbane,Darwin,Brisbane - Darwin,408,575.4,,,,,,,,
2010,7,201007,Brisbane,Emerald,Brisbane - Emerald,246,346.9,,,,,,,,
2010,7,201007,Brisbane,Gladstone,Brisbane - Gladstone,178,251,,,,,,,,
2010,7,201007,Brisbane,Hamilton Island,Brisbane - Hamilton Island,148,208.7,,,,,,,,
2010,7,201007,Brisbane,Mackay,Brisbane - Mackay,128,180.5,,,,,,,,
2010,7,201007,Brisbane,Melbourne,Brisbane - Melbourne,98,138.1,,,,,,,,
2010,7,201007,Brisbane,Mount Isa,Brisbane - Mount Isa,544,767.2,,,,,,,,
2010,7,201007,Brisbane,Perth,Brisbane - Perth,458,645.9,,,,,,,,
2010,7,201007,Brisbane,Proserpine,Brisbane - Proserpine,188,265.1,,,,,,,,
2010,7,201007,Brisbane,Rockhampton,Brisbane - Rockhampton,78,109.9,,,,,,,,
2010,7,201007,Brisbane,Sydney,Brisbane - Sydney,148,208.7,,,,,,,,
2010,7,201007,Brisbane,Townsville,Brisbane - Townsville,218,307.5,,,,,,,,
2010,7,201007,Brisbane,Newcastle,Brisbane - Newcastle,98,138.2,,,,,,,,
2010,7,201007,Broome,Perth,Broome - Perth,397,559.9,,,,,,,,
2010,7,201007,Bundaberg,Brisbane,Bundaberg - Brisbane,170,239.8,,,,,,,,
2010,7,201007,Cairns,Melbourne,Cairns - Melbourne,428,603.6,,,,,,,,
2010,7,201007,Cairns,Sydney,Cairns - Sydney,327,461.2,,,,,,,,
2010,7,201007,Cairns,Townsville,Cairns - Townsville,138,194.6,,,,,,,,
2010,7,201007,Canberra,Melbourne,Canberra - Melbourne,78,109.9,,,,,,,,
2010,7,201007,Canberra,Sydney,Canberra - Sydney,158,222.8,,,,,,,,
2010,7,201007,Coffs Harbour,Sydney,Coffs Harbour - Sydney,178,251,,,,,,,,
2010,7,201007,Darwin,Melbourne,Darwin - Melbourne,296,417.5,,,,,,,,
2010,7,201007,Darwin,Perth,Darwin - Perth,458,645.9,,,,,,,,
2010,7,201007,Darwin,Sydney,Darwin - Sydney,558,787,,,,,,,,
2010,7,201007,Devonport,Melbourne,Devonport - Melbourne,239,337.1,,,,,,,,
2010,7,201007,Dubbo,Sydney,Dubbo - Sydney,249,351.8,,,,,,,,
2010,7,201007,Geraldton,Perth,Geraldton - Perth,317,447.1,,,,,,,,
2010,7,201007,Gold Coast,Sydney,Gold Coast - Sydney,88,124,,,,,,,,
2010,7,201007,Hamilton Island,Sydney,Hamilton Island - Sydney,318,448.5,,,,,,,,
2010,7,201007,Hervey Bay,Sydney,Hervey Bay - Sydney,228,321.6,,,,,,,,
2010,7,201007,Hobart,Melbourne,Hobart - Melbourne,58,81.7,,,,,,,,
2010,7,201007,Hobart,Sydney,Hobart - Sydney,168,236.9,,,,,,,,
2010,7,201007,Kalgoorlie,Perth,Kalgoorlie - Perth,375,528.9,,,,,,,,
2010,7,201007,Karratha,Perth,Karratha - Perth,322,454.1,,,,,,,,
2010,7,201007,Launceston,Melbourne,Launceston - Melbourne,58,81.7,,,,,,,,
2010,7,201007,Launceston,Sydney,Launceston - Sydney,168,236.9,,,,,,,,
2010,7,201007,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,137,193.1,,,,,,,,
2010,7,201007,Sunshine Coast,Sydney,Sunshine Coast - Sydney,118,166.4,,,,,,,,
2010,7,201007,Melbourne,Gold Coast,Melbourne - Gold Coast,108,152.2,,,,,,,,
2010,7,201007,Melbourne,Mildura,Melbourne - Mildura,224,316.3,,,,,,,,
2010,7,201007,Melbourne,Perth,Melbourne - Perth,296,417.5,,,,,,,,
2010,7,201007,Melbourne,Sydney,Melbourne - Sydney,56,79,,,,,,,,
2010,7,201007,Melbourne,Newcastle,Melbourne - Newcastle,138,194.6,,,,,,,,
2010,7,201007,Paraburdoo,Perth,Paraburdoo - Perth,409,576.8,,,,,,,,
2010,7,201007,Perth,Newman,Perth - Newman,350,493.6,,,,,,,,
2010,7,201007,Perth,Port Hedland,Perth - Port Hedland,316,445.7,,,,,,,,
2010,7,201007,Perth,Sydney,Perth - Sydney,388,547.2,,,,,,,,
2010,7,201007,Port Macquarie,Sydney,Port Macquarie - Sydney,158,222.8,,,,,,,,
2010,7,201007,Sydney,Tamworth,Sydney - Tamworth,198,279.3,,,,,,,,
2010,7,201007,Sydney,Townsville,Sydney - Townsville,278,392.1,,,,,,,,
2010,7,201007,Sydney,Wagga Wagga,Sydney - Wagga Wagga,216,304.8,,,,,,,,
2010,7,201007,Newcastle,Gold Coast,Newcastle - Gold Coast,138,194.6,,,,,,,,
2010,8,201008,Adelaide,Alice Springs,Adelaide - Alice Springs,508,716.5,,,,,,,,
2010,8,201008,Adelaide,Brisbane,Adelaide - Brisbane,111,156.8,,,,,,,,
2010,8,201008,Adelaide,Canberra,Adelaide - Canberra,248,349.8,,,,,,,,
2010,8,201008,Adelaide,Darwin,Adelaide - Darwin,408,575.4,,,,,,,,
2010,8,201008,Adelaide,Gold Coast,Adelaide - Gold Coast,164,231.6,,,,,,,,
2010,8,201008,Adelaide,Melbourne,Adelaide - Melbourne,62,87.1,,,,,,,,
2010,8,201008,Adelaide,Perth,Adelaide - Perth,288,406.2,,,,,,,,
2010,8,201008,Adelaide,Port Lincoln,Adelaide - Port Lincoln,178,250.6,,,,,,,,
2010,8,201008,Adelaide,Sydney,Adelaide - Sydney,86,121.6,,,,,,,,
2010,8,201008,Albury,Sydney,Albury - Sydney,187,263.5,,,,,,,,
2010,8,201008,Alice Springs,Darwin,Alice Springs - Darwin,677,954.8,,,,,,,,
2010,8,201008,Alice Springs,Melbourne,Alice Springs - Melbourne,201,282.9,,,,,,,,
2010,8,201008,Alice Springs,Sydney,Alice Springs - Sydney,740,1043.7,,,,,,,,
2010,8,201008,Avalon,Brisbane,Avalon - Brisbane,158,222.8,,,,,,,,
2010,8,201008,Avalon,Sydney,Avalon - Sydney,88,124.1,,,,,,,,
2010,8,201008,Ayers Rock,Cairns,Ayers Rock - Cairns,718,1012.6,,,,,,,,
2010,8,201008,Ayers Rock,Sydney,Ayers Rock - Sydney,627,884.3,,,,,,,,
2010,8,201008,Ballina,Sydney,Ballina - Sydney,168,236.9,,,,,,,,
2010,8,201008,Brisbane,Cairns,Brisbane - Cairns,278,392.1,,,,,,,,
2010,8,201008,Brisbane,Canberra,Brisbane - Canberra,228,321.6,,,,,,,,
2010,8,201008,Brisbane,Darwin,Brisbane - Darwin,358,504.9,,,,,,,,
2010,8,201008,Brisbane,Emerald,Brisbane - Emerald,290,409,,,,,,,,
2010,8,201008,Brisbane,Gladstone,Brisbane - Gladstone,233,328.6,,,,,,,,
2010,8,201008,Brisbane,Hamilton Island,Brisbane - Hamilton Island,158,222.8,,,,,,,,
2010,8,201008,Brisbane,Mackay,Brisbane - Mackay,148,208.7,,,,,,,,
2010,8,201008,Brisbane,Melbourne,Brisbane - Melbourne,117,165.1,,,,,,,,
2010,8,201008,Brisbane,Mount Isa,Brisbane - Mount Isa,600,846.2,,,,,,,,
2010,8,201008,Brisbane,Perth,Brisbane - Perth,458,645.9,,,,,,,,
2010,8,201008,Brisbane,Proserpine,Brisbane - Proserpine,138,194.6,,,,,,,,
2010,8,201008,Brisbane,Rockhampton,Brisbane - Rockhampton,59,83.5,,,,,,,,
2010,8,201008,Brisbane,Sydney,Brisbane - Sydney,148,208.7,,,,,,,,
2010,8,201008,Brisbane,Townsville,Brisbane - Townsville,208,293.4,,,,,,,,
2010,8,201008,Brisbane,Newcastle,Brisbane - Newcastle,118,166.4,,,,,,,,
2010,8,201008,Broome,Perth,Broome - Perth,466,657.2,,,,,,,,
2010,8,201008,Bundaberg,Brisbane,Bundaberg - Brisbane,217,306,,,,,,,,
2010,8,201008,Cairns,Melbourne,Cairns - Melbourne,488,688.3,,,,,,,,
2010,8,201008,Cairns,Sydney,Cairns - Sydney,397,559.9,,,,,,,,
2010,8,201008,Cairns,Townsville,Cairns - Townsville,138,194.6,,,,,,,,
2010,8,201008,Canberra,Melbourne,Canberra - Melbourne,87,123.1,,,,,,,,
2010,8,201008,Canberra,Sydney,Canberra - Sydney,158,222.8,,,,,,,,
2010,8,201008,Coffs Harbour,Sydney,Coffs Harbour - Sydney,190,268,,,,,,,,
2010,8,201008,Darwin,Melbourne,Darwin - Melbourne,193,272,,,,,,,,
2010,8,201008,Darwin,Perth,Darwin - Perth,478,674.2,,,,,,,,
2010,8,201008,Darwin,Sydney,Darwin - Sydney,438,617.7,,,,,,,,
2010,8,201008,Devonport,Melbourne,Devonport - Melbourne,246,346.9,,,,,,,,
2010,8,201008,Dubbo,Sydney,Dubbo - Sydney,249,351.8,,,,,,,,
2010,8,201008,Geraldton,Perth,Geraldton - Perth,317,447.1,,,,,,,,
2010,8,201008,Gold Coast,Sydney,Gold Coast - Sydney,121,171,,,,,,,,
2010,8,201008,Hamilton Island,Sydney,Hamilton Island - Sydney,348,490.8,,,,,,,,
2010,8,201008,Hervey Bay,Sydney,Hervey Bay - Sydney,244,344.1,,,,,,,,
2010,8,201008,Hobart,Melbourne,Hobart - Melbourne,93,131.4,,,,,,,,
2010,8,201008,Hobart,Sydney,Hobart - Sydney,188,265.1,,,,,,,,
2010,8,201008,Kalgoorlie,Perth,Kalgoorlie - Perth,361,509.1,,,,,,,,
2010,8,201008,Karratha,Perth,Karratha - Perth,322,454.1,,,,,,,,
2010,8,201008,Launceston,Melbourne,Launceston - Melbourne,138,194.6,,,,,,,,
2010,8,201008,Launceston,Sydney,Launceston - Sydney,178,251,,,,,,,,
2010,8,201008,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,165,233.3,,,,,,,,
2010,8,201008,Sunshine Coast,Sydney,Sunshine Coast - Sydney,198,279.3,,,,,,,,
2010,8,201008,Melbourne,Gold Coast,Melbourne - Gold Coast,129,181.6,,,,,,,,
2010,8,201008,Melbourne,Mildura,Melbourne - Mildura,198,279.1,,,,,,,,
2010,8,201008,Melbourne,Perth,Melbourne - Perth,278,391.9,,,,,,,,
2010,8,201008,Melbourne,Sydney,Melbourne - Sydney,77,108.4,,,,,,,,
2010,8,201008,Melbourne,Newcastle,Melbourne - Newcastle,108,152.3,,,,,,,,
2010,8,201008,Paraburdoo,Perth,Paraburdoo - Perth,416,586.7,,,,,,,,
2010,8,201008,Perth,Newman,Perth - Newman,358,504.9,,,,,,,,
2010,8,201008,Perth,Port Hedland,Perth - Port Hedland,358,504.9,,,,,,,,
2010,8,201008,Perth,Sydney,Perth - Sydney,378,533.1,,,,,,,,
2010,8,201008,Port Macquarie,Sydney,Port Macquarie - Sydney,158,222.8,,,,,,,,
2010,8,201008,Sydney,Tamworth,Sydney - Tamworth,204,287.7,,,,,,,,
2010,8,201008,Sydney,Townsville,Sydney - Townsville,274,386.4,,,,,,,,
2010,8,201008,Sydney,Wagga Wagga,Sydney - Wagga Wagga,216,304.8,,,,,,,,
2010,8,201008,Newcastle,Gold Coast,Newcastle - Gold Coast,138,194.6,,,,,,,,
2010,9,201009,Adelaide,Alice Springs,Adelaide - Alice Springs,539,760.2,,,,,,,,
2010,9,201009,Adelaide,Brisbane,Adelaide - Brisbane,198,279.1,,,,,,,,
2010,9,201009,Adelaide,Canberra,Adelaide - Canberra,297,418.9,,,,,,,,
2010,9,201009,Adelaide,Darwin,Adelaide - Darwin,468,660,,,,,,,,
2010,9,201009,Adelaide,Gold Coast,Adelaide - Gold Coast,248,349.6,,,,,,,,
2010,9,201009,Adelaide,Melbourne,Adelaide - Melbourne,108,152.2,,,,,,,,
2010,9,201009,Adelaide,Perth,Adelaide - Perth,328,462.6,,,,,,,,
2010,9,201009,Adelaide,Port Lincoln,Adelaide - Port Lincoln,182,256.8,,,,,,,,
2010,9,201009,Adelaide,Sydney,Adelaide - Sydney,128,180.4,,,,,,,,
2010,9,201009,Albury,Sydney,Albury - Sydney,172,242.6,,,,,,,,
2010,9,201009,Alice Springs,Darwin,Alice Springs - Darwin,610,860.3,,,,,,,,
2010,9,201009,Alice Springs,Melbourne,Alice Springs - Melbourne,458,645.8,,,,,,,,
2010,9,201009,Alice Springs,Sydney,Alice Springs - Sydney,658,928,,,,,,,,
2010,9,201009,Avalon,Brisbane,Avalon - Brisbane,218,307.5,,,,,,,,
2010,9,201009,Avalon,Sydney,Avalon - Sydney,88,124.1,,,,,,,,
2010,9,201009,Ayers Rock,Cairns,Ayers Rock - Cairns,769,1084.6,,,,,,,,
2010,9,201009,Ayers Rock,Sydney,Ayers Rock - Sydney,495,698.1,,,,,,,,
2010,9,201009,Ballina,Sydney,Ballina - Sydney,248,349.8,,,,,,,,
2010,9,201009,Brisbane,Cairns,Brisbane - Cairns,278,392.1,,,,,,,,
2010,9,201009,Brisbane,Canberra,Brisbane - Canberra,176,248.2,,,,,,,,
2010,9,201009,Brisbane,Darwin,Brisbane - Darwin,358,504.9,,,,,,,,
2010,9,201009,Brisbane,Emerald,Brisbane - Emerald,328,462.6,,,,,,,,
2010,9,201009,Brisbane,Gladstone,Brisbane - Gladstone,233,328.6,,,,,,,,
2010,9,201009,Brisbane,Hamilton Island,Brisbane - Hamilton Island,358,504.9,,,,,,,,
2010,9,201009,Brisbane,Mackay,Brisbane - Mackay,148,208.7,,,,,,,,
2010,9,201009,Brisbane,Melbourne,Brisbane - Melbourne,218,307.3,,,,,,,,
2010,9,201009,Brisbane,Mount Isa,Brisbane - Mount Isa,613,864.6,,,,,,,,
2010,9,201009,Brisbane,Perth,Brisbane - Perth,537,757.4,,,,,,,,
2010,9,201009,Brisbane,Proserpine,Brisbane - Proserpine,208,293.4,,,,,,,,
2010,9,201009,Brisbane,Rockhampton,Brisbane - Rockhampton,58,81.7,,,,,,,,
2010,9,201009,Brisbane,Sydney,Brisbane - Sydney,158,222.8,,,,,,,,
2010,9,201009,Brisbane,Townsville,Brisbane - Townsville,238,335.7,,,,,,,,
2010,9,201009,Brisbane,Newcastle,Brisbane - Newcastle,118,166.4,,,,,,,,
2010,9,201009,Broome,Perth,Broome - Perth,407,574,,,,,,,,
2010,9,201009,Bundaberg,Brisbane,Bundaberg - Brisbane,217,306,,,,,,,,
2010,9,201009,Cairns,Melbourne,Cairns - Melbourne,668,942.1,,,,,,,,
2010,9,201009,Cairns,Sydney,Cairns - Sydney,468,660,,,,,,,,
2010,9,201009,Cairns,Townsville,Cairns - Townsville,194,273.6,,,,,,,,
2010,9,201009,Canberra,Melbourne,Canberra - Melbourne,118,166.4,,,,,,,,
2010,9,201009,Canberra,Sydney,Canberra - Sydney,178,251,,,,,,,,
2010,9,201009,Coffs Harbour,Sydney,Coffs Harbour - Sydney,224,315.9,,,,,,,,
2010,9,201009,Darwin,Melbourne,Darwin - Melbourne,328,462.5,,,,,,,,
2010,9,201009,Darwin,Perth,Darwin - Perth,498,702.4,,,,,,,,
2010,9,201009,Darwin,Sydney,Darwin - Sydney,508,716.5,,,,,,,,
2010,9,201009,Devonport,Melbourne,Devonport - Melbourne,288,406.2,,,,,,,,
2010,9,201009,Dubbo,Sydney,Dubbo - Sydney,256,361.1,,,,,,,,
2010,9,201009,Geraldton,Perth,Geraldton - Perth,321,452.8,,,,,,,,
